decade,frame (verb--syntactic relation),support nouns,support noun counts,ground-truth emerging (query) nouns
1910,establish-pobj_prep.in,"['place', 'city', 'world', 'case', 'church', 'house', 'heart', 'connection', 'life', 'power', 'mouth', 'home', 'court', 'school', 'form', 'room']","[3837, 3573, 2375, 1785, 1684, 1123, 951, 943, 738, 701, 675, 559, 523, 498, 474, 419]","['host', 'setting', 'document', 'step', 'plant', 'table', 'brahman', 'classroom', 'model', 'exile']"
1910,examine-dobj,"['witness', 'case', 'book', 'ground', 'subject', 'body', 'paper', 'structure', 'record', 'point', 'place', 'patient', 'heart', 'person', 'system', 'form']","[9124, 7701, 6949, 6004, 5941, 5763, 5400, 4412, 3658, 3472, 3421, 3312, 2748, 2480, 2060, 2002]","['control', 'linkage', 'indicator', 'goal', 'constraint', 'objective', 'interface', 'matrix', 'network', 'shift']"
1910,exceed-dobj,"['foot', 'pound', 'power', 'authority', 'beauty', 'yard', 'person', 'measure', 'ounce', 'proportion', 'diameter', 'line', 'soul', 'weight', 'third', 'inhabitant']","[22116, 15568, 6475, 2281, 2121, 1593, 1271, 1258, 1200, 1193, 1040, 1028, 976, 888, 829, 682]","['objective', 'constraint', 'student', 'formation', 'goal', 'bar', 'cycle', 'target', 'ceiling', 'peak']"
1910,exclude-dobj,"['light', 'person', 'water', 'woman', 'case', 'sun', 'class', 'ray', 'action', 'child', 'ship', 'vessel', 'female', 'people', 'power', 'subject']","[4002, 2645, 1405, 1340, 1084, 866, 860, 731, 711, 682, 671, 670, 641, 600, 588, 481]","['anomaly', 'japan', 'cell', 'field', 'employee', 'user', 'site', 'china', 'communist', 'range']"
1910,execute-dobj,"['office', 'movement', 'power', 'justice', 'threat', 'statue', 'instrument', 'measure', 'bond', 'conveyance', 'piece', 'monument', 'queen', 'person', 'authority', 'action']","[6509, 5848, 4678, 3050, 2778, 1573, 1557, 1314, 1308, 1113, 1100, 552, 462, 403, 378, 342]","['sequence', 'punch', 'call', 'package', 'case', 'block', 'file', 'body', 'thread', 'loop']"
1910,exercise-dobj,"['power', 'authority', 'control', 'office', 'art', 'action', 'ministry', 'restraint', 'justice', 'memory', 'body', 'rule', 'horse', 'organ', 'pen', 'arm']","[66425, 24519, 13733, 8132, 2620, 1974, 1641, 963, 762, 696, 673, 666, 599, 488, 420, 383]","['woman', 'call', 'model', 'level', 'hold', 'outdoors', 'human', 'clout', 'rat', 'bit']"
1910,exist-nsubj,"['power', 'man', 'world', 'system', 'body', 'person', 'form', 'life', 'church', 'record', 'connection', 'soul', 'case', 'institution', 'rule', 'school']","[4861, 4774, 4403, 3084, 2645, 2475, 2238, 1995, 1980, 1910, 1706, 1477, 1463, 1445, 1249, 1246]","['constraint', 'support', 'folder', 'threat', 'threshold', 'differential', 'framework', 'matrix', 'match', 'weapon']"
1910,exist-pobj_prep.in,"['world', 'form', 'case', 'body', 'church', 'city', 'place', 'blood', 'man', 'heart', 'water', 'system', 'life', 'proportion', 'person', 'connection']","[14224, 10038, 7775, 3726, 3350, 2565, 2233, 1882, 1879, 1621, 1586, 1568, 1382, 1343, 1309, 1300]","['network', 'set', 'setting', 'file', 'model', 'parallel', 'marketplace', 'study', 'classroom', 'conformation']"
1910,expect-nsubj,"['people', 'man', 'reader', 'world', 'king', 'nobody', 'friend', 'father', 'enemy', 'person', 'author', 'woman', 'wife', 'master', 'lady', 'child']","[2923, 2266, 1063, 885, 807, 762, 754, 666, 557, 526, 461, 410, 345, 311, 276, 263]","['adult', 'employee', 'user', 'overall', 'employer', 'market', 'planner', 'worker', 'school', 'economist']"
1910,explain-dobj,"['action', 'case', 'point', 'system', 'subject', 'formation', 'ground', 'form', 'movement', 'course', 'connection', 'power', 'construction', 'mechanism', 'world', 'failure']","[6293, 3782, 3442, 2483, 2357, 2289, 2109, 1751, 1680, 1504, 1453, 1421, 1385, 1377, 1332, 1284]","['objective', 'shift', 'stand', 'drop', 'background', 'control', 'base', 'goal', 'study', 'differential']"
1910,explain-pobj_prep.to,"['child', 'class', 'father', 'friend', 'house', 'king', 'man', 'mother', 'patient', 'people', 'person', 'pupil', 'reader', 'wife', 'woman', 'world']","[664, 230, 222, 466, 343, 268, 539, 228, 263, 1691, 284, 369, 694, 231, 225, 248]","['user', 'teacher', 'worker', 'subject', 'driver', 'reporter', 'kid', 'employee', 'press', 'somebody']"
1910,explore-dobj,"['coast', 'field', 'recess', 'shore', 'source', 'ruin', 'world', 'valley', 'place', 'bay', 'route', 'mountain', 'cave', 'ground', 'course', 'city']","[6125, 1382, 1293, 1256, 1175, 1142, 1098, 1065, 1062, 1021, 888, 806, 697, 696, 692, 657]","['linkage', 'model', 'level', 'link', 'set', 'prospect', 'material', 'market', 'mechanism', 'power']"
1910,expose-dobj,"['surface', 'life', 'person', 'body', 'child', 'head', 'plate', 'man', 'vessel', 'face', 'bone', 'mixture', 'side', 'heart', 'patient', 'root']","[5100, 4276, 3897, 1182, 1158, 926, 833, 789, 781, 758, 748, 606, 548, 538, 448, 447]","['interface', 'connection', 'link', 'seam', 'rim', 'level', 'belly', 'student', 'communist', 'radiograph']"
1910,expose-pobj_prep.to,"['light', 'sun', 'action', 'fire', 'wind', 'ray', 'hazard', 'enemy', 'water', 'beast', 'world', 'gas', 'shock', 'power', 'sky', 'shower']","[13911, 13643, 12730, 10627, 6081, 4051, 1869, 1068, 957, 822, 804, 664, 458, 435, 352, 345]","['animal', 'model', 'aerosol', 'cycle', 'film', 'alcohol', 'bomb', 'level', 'material', 'internet']"
1910,express-dobj,"['action', 'power', 'life', 'shade', 'essence', 'form', 'beauty', 'juice', 'proportion', 'weight', 'subject', 'person', 'connection', 'alarm', 'movement', 'soul']","[5561, 3156, 1901, 1686, 1535, 1449, 1006, 964, 927, 769, 760, 725, 673, 612, 602, 595]","['channel', 'tag', 'constraint', 'goal', 'cell', 'link', 'marker', 'core', 'drive', 'objective']"
1910,express-pobj_prep.by,"['formula', 'sign', 'author', 'court', 'friend', 'line', 'form', 'representative', 'person', 'people', 'action', 'man', 'authority', 'speaker', 'judge', 'minister']","[1987, 1139, 724, 586, 567, 538, 489, 407, 392, 388, 365, 344, 327, 311, 265, 236]","['commentator', 'model', 'lymphocyte', 'resident', 'user', 'family', 'cell', 'politician', 'employee', 'scientist']"
1910,express-pobj_prep.in,"['form', 'line', 'action', 'face', 'foot', 'style', 'formula', 'pound', 'book', 'case', 'life', 'art', 'paper', 'measure', 'prayer', 'house']","[11103, 1789, 1626, 1601, 1478, 1450, 1361, 1290, 1272, 1158, 932, 757, 739, 659, 499, 463]","['film', 'plant', 'cell', 'bit', 'level', 'area', 'model', 'yeast', 'study', 'cycle']"
1910,extend-dobj,"['hand', 'power', 'arm', 'foot', 'line', 'system', 'authority', 'area', 'range', 'scope', 'leg', 'field', 'rule', 'finger', 'yard', 'acquaintance']","[20952, 10436, 5840, 4567, 4276, 3788, 3537, 3246, 2885, 1612, 1411, 1329, 1281, 984, 963, 897]","['interface', 'family', 'cycle', 'model', 'set', 'memory', 'link', 'framework', 'meter', 'level']"
1910,extract-dobj,"['root', 'juice', 'tooth', 'silver', 'body', 'sugar', 'honey', 'ball', 'stone', 'material', 'head', 'child', 'salt', 'marrow', 'water', 'essence']","[4666, 1706, 1468, 824, 758, 753, 708, 662, 650, 606, 593, 576, 526, 482, 427, 413]","['image', 'timber', 'nutrient', 'record', 'set', 'structure', 'model', 'medium', 'support', 'file']"
1910,extract-pobj_prep.from,"['book', 'paper', 'record', 'register', 'seed', 'newspaper', 'soil', 'plant', 'body', 'author', 'earth', 'life', 'source', 'water', 'document', 'fruit']","[2853, 1492, 1190, 877, 709, 652, 623, 575, 487, 422, 376, 340, 339, 328, 320, 294]","['model', 'nucleus', 'sequence', 'area', 'matrix', 'worker', 'file', 'field', 'image', 'set']"
1910,face-dobj,"['enemy', 'street', 'world', 'door', 'sun', 'wind', 'foe', 'window', 'man', 'point', 'light', 'road', 'house', 'wall', 'life', 'fire']","[8463, 4896, 3830, 3135, 2975, 2657, 2458, 2348, 2201, 2105, 1929, 1811, 1542, 1428, 1386, 1343]","['constraint', 'surgery', 'scientist', 'historian', 'institution', 'humanity', 'designer', 'planner', 'mankind', 'dictator']"
1910,face-pobj_prep.with,"['stone', 'man', 'enemy', 'brick', 'marble', 'people', 'foe', 'world', 'woman', 'father', 'block', 'velvet', 'wall', 'life', 'tile', 'power']","[2989, 1767, 1525, 1183, 863, 525, 471, 443, 433, 403, 386, 378, 350, 328, 324, 308]","['resistance', 'bill', 'level', 'array', 'decline', 'market', 'patient', 'range', 'action', 'constraint']"
1910,facilitate-dobj,"['study', 'movement', 'escape', 'action', 'construction', 'return', 'collection', 'formation', 'transport', 'transmission', 'ascent', 'establishment', 'retreat', 'conveyance', 'measure', 'descent']","[3284, 2716, 2610, 1420, 936, 912, 851, 829, 800, 489, 478, 405, 398, 377, 327, 274]","['range', 'form', 'level', 'link', 'objective', 'goal', 'surgery', 'shift', 'support', 'storage']"
1910,fail-nsubj,"['heart', 'measure', 'memory', 'man', 'power', 'bank', 'system', 'light', 'people', 'reader', 'person', 'wind', 'bill', 'source', 'house', 'water']","[4922, 3667, 3150, 2856, 2031, 1701, 1295, 1158, 1071, 1048, 1037, 960, 832, 665, 650, 611]","['disk', 'network', 'node', 'computer', 'server', 'call', 'equipment', 'employee', 'drive', 'brake']"
1910,fall-pobj_prep.in,"['line', 'fold', 'place', 'shower', 'case', 'piece', 'christ', 'ruin', 'course', 'defence', 'drop', 'proportion', 'fight', 'street', 'chair', 'form']","[1543, 1470, 1342, 1303, 1277, 1166, 1038, 887, 874, 849, 834, 777, 698, 598, 573, 556]","['trap', 'school', 'center', 'cell', 'cycle', 'range', 'people', 'person', 'level', 'quadrant']"
1910,fall-pobj_prep.into,"['hand', 'water', 'ruin', 'snare', 'habit', 'trap', 'power', 'pit', 'line', 'place', 'class', 'arm', 'bay', 'clutch', 'ocean', 'ditch']","[82951, 5763, 4855, 3764, 3701, 3275, 3171, 2830, 2772, 2127, 1922, 1821, 1706, 1481, 1473, 1437]","['face', 'engine', 'sequence', 'range', 'bracket', 'cycle', 'cell', 'formation', 'grip', 'area']"
1910,favor-dobj,"['formation', 'measure', 'action', 'system', 'movement', 'side', 'establishment', 'bill', 'extension', 'escape', 'return', 'accumulation', 'construction', 'class', 'spread', 'suit']","[1424, 901, 839, 812, 770, 597, 579, 573, 565, 522, 393, 380, 365, 348, 293, 248]","['male', 'worker', 'structure', 'female', 'mechanism', 'area', 'model', 'leg', 'style', 'student']"
1910,fee-dobj,"['sheep', 'horse', 'people', 'fire', 'child', 'lamb', 'cattle', 'family', 'swine', 'dog', 'pig', 'animal', 'soul', 'bird', 'church', 'vanity']","[3599, 3303, 3008, 2437, 2192, 2019, 1588, 1250, 1102, 930, 919, 913, 893, 853, 841, 737]","['diet', 'girl', 'habit', 'student', 'bread', 'material', 'pup', 'area', 'meter', 'resident']"
1910,feed-dobj,"['cattle', 'horse', 'animal', 'stock', 'child', 'fire', 'bird', 'sheep', 'pig', 'cow', 'boiler', 'people', 'dog', 'patient', 'chicken', 'poultry']","[3373, 2696, 2312, 1927, 1716, 1580, 1375, 1373, 1066, 973, 959, 948, 857, 742, 683, 678]","['rat', 'area', 'stage', 'site', 'formula', 'kid', 'tube', 'antenna', 'study', 'level']"
1910,feed-pobj_prep.on,"['food', 'milk', 'grass', 'insect', 'fish', 'bread', 'root', 'plant', 'fruit', 'diet', 'meat', 'seed', 'hay', 'blood', 'body', 'ground']","[2204, 1695, 1652, 1609, 1608, 1439, 1066, 1065, 1049, 848, 816, 769, 588, 573, 539, 526]","['zooplankton', 'invertebrate', 'rodent', 'level', 'cell', 'human', 'mussel', 'formula', 'range', 'aphid']"
1910,feel-dobj,"['pulse', 'power', 'weight', 'hand', 'beauty', 'life', 'alarm', 'ground', 'heart', 'shock', 'wind', 'man', 'arm', 'call', 'enemy', 'terror']","[10459, 9781, 8010, 2726, 2069, 1689, 1618, 1410, 1390, 1227, 1021, 969, 834, 779, 730, 711]","['knot', 'fell', 'level', 'press', 'material', 'hollow', 'fabric', 'sand', 'shift', 'brush']"
1910,feel-nsubj,"['man', 'people', 'heart', 'reader', 'child', 'patient', 'person', 'woman', 'mother', 'soul', 'boy', 'friend', 'father', 'body', 'individual', 'world']","[11682, 5031, 3018, 2488, 2459, 2386, 2062, 1562, 1316, 956, 737, 733, 730, 712, 624, 607]","['human', 'kid', 'scientist', 'adult', 'nurse', 'black', 'resident', 'user', 'viewer', 'guy']"
1910,felt-dobj,"['power', 'hat', 'pulse', 'hand', 'weight', 'shock', 'heart', 'ground', 'alarm', 'call', 'wind', 'beauty', 'life', 'man', 'arm', 'delicacy']","[4538, 4063, 3711, 2833, 2812, 1342, 1070, 768, 749, 724, 559, 527, 466, 449, 447, 361]","['table', 'slide', 'tongue', 'pen', 'wash', 'threat', 'knot', 'marker', 'slip', 'shift']"
1910,fight-dobj,"['enemy', 'hand', 'fire', 'side', 'man', 'action', 'ship', 'foe', 'people', 'devil', 'power', 'king', 'world', 'cock', 'gun', 'case']","[8072, 3137, 3116, 2271, 2096, 1717, 1551, 1356, 949, 912, 790, 760, 742, 624, 582, 509]","['communist', 'rule', 'authority', 'seat', 'hall', 'threat', 'tank', 'terror', 'flood', 'guy']"
1910,fill-dobj,"['place', 'office', 'heart', 'gap', 'glass', 'room', 'post', 'chair', 'soul', 'house', 'measure', 'world', 'pipe', 'blank', 'cup', 'throne']","[51062, 36623, 22492, 17225, 10567, 10366, 9244, 8835, 8825, 7970, 7477, 7453, 6908, 6112, 6110, 5880]","['buffer', 'equipment', 'pothole', 'gas', 'classroom', 'stadium', 'feeder', 'lobe', 'array', 'bathtub']"
1910,fill-pobj_prep.with,"['water', 'blood', 'sand', 'earth', 'flower', 'stone', 'gas', 'material', 'people', 'wine', 'light', 'terror', 'glass', 'book', 'soldier', 'ice']","[71898, 9202, 6739, 6340, 6196, 5780, 5765, 4709, 4705, 4141, 4054, 3691, 3246, 2952, 2615, 2600]","['goody', 'artifact', 'cube', 'computer', 'equipment', 'kid', 'buffer', 'furnishing', 'butt', 'wildflower']"
1910,find-dobj,"['place', 'man', 'friend', 'home', 'person', 'water', 'point', 'room', 'house', 'food', 'shelter', 'spot', 'market', 'people', 'body', 'woman']","[100275, 39875, 21497, 16418, 16346, 14610, 14488, 14228, 12583, 12501, 10906, 10839, 10483, 10267, 10198, 9983]","['motel', 'phone', 'marker', 'user', 'sitter', 'folder', 'replacement', 'bathroom', 'guy', 'killer']"
1910,find-pobj_prep.in,"['book', 'place', 'case', 'world', 'house', 'water', 'city', 'library', 'form', 'room', 'collection', 'life', 'heart', 'bed', 'man', 'church']","[28554, 19530, 17709, 13891, 11985, 10077, 10067, 8499, 8063, 7775, 7746, 7669, 7410, 7087, 6265, 5913]","['computer', 'primate', 'complex', 'plaque', 'ref', 'supermarket', 'folder', 'menu', 'eukaryote', 'core']"
1910,find-pobj_prep.on,"['side', 'coast', 'board', 'shore', 'earth', 'surface', 'bank', 'return', 'table', 'ground', 'road', 'spot', 'site', 'floor', 'subject', 'body']","[9142, 5770, 3870, 3550, 3434, 3308, 2745, 2721, 2121, 1972, 1968, 1703, 1608, 1297, 1273, 1146]","['website', 'disk', 'keyboard', 'tab', 'network', 'web', 'internet', 'menu', 'camera', 'computer']"
1910,finish-dobj,"['course', 'study', 'story', 'meal', 'breakfast', 'book', 'dinner', 'supper', 'prayer', 'piece', 'game', 'house', 'building', 'life', 'sketch', 'school']","[10067, 6565, 5112, 4177, 3626, 3365, 2683, 1635, 1545, 1494, 1238, 1237, 1223, 1207, 1026, 984]","['cooling', 'shower', 'date', 'cycle', 'film', 'bite', 'university', 'shift', 'milk', 'puzzle']"
1910,fire-dobj,"['gun', 'pistol', 'cannon', 'round', 'musket', 'house', 'broadside', 'heart', 'train', 'rifle', 'piece', 'barrel', 'shell', 'city', 'ball', 'building']","[22502, 4342, 2478, 2352, 2262, 2085, 1779, 1623, 1418, 1365, 1339, 1090, 994, 923, 751, 745]","['brick', 'plant', 'system', 'manager', 'rule', 'teacher', 'pot', 'shotgun', 'employee', 'worker']"
1910,fit-dobj,"['ship', 'vessel', 'case', 'man', 'armament', 'hole', 'room', 'privateer', 'head', 'tube', 'place', 'foot', 'person', 'body', 'house', 'piece']","[3707, 3526, 3302, 2278, 1286, 1192, 1094, 1051, 998, 966, 930, 669, 663, 646, 634, 631]","['sequence', 'equipment', 'bill', 'screen', 'level', 'market', 'goal', 'constraint', 'objective', 'prosthesis']"
1910,fit-pobj_prep.with,"['valve', 'tube', 'cork', 'engine', 'stopper', 'piston', 'screw', 'apparatus', 'seat', 'appliance', 'door', 'machinery', 'cover', 'convenience', 'condenser', 'cock']","[1484, 1398, 1322, 1118, 1117, 946, 748, 641, 638, 622, 587, 583, 552, 548, 506, 506]","['model', 'prosthesis', 'detector', 'crowd', 'peer', 'camera', 'radar', 'disk', 'column', 'people']"
1910,fix-dobj,"['date', 'residence', 'point', 'place', 'line', 'seat', 'abode', 'bayonet', 'rule', 'site', 'form', 'proportion', 'habit', 'habitation', 'heart', 'image']","[15987, 6527, 4008, 3441, 2145, 1960, 1758, 1747, 1551, 1250, 1218, 1139, 1022, 917, 836, 751]","['ceiling', 'drink', 'leak', 'cup', 'food', 'target', 'bug', 'sandwich', 'breakfast', 'faucet']"
1910,fly-dobj,"['arrow', 'banner', 'bird', 'buttress', 'cloud', 'ensign', 'flag', 'foot', 'hawk', 'kite', 'machine', 'shaft', 'sheet', 'shower', 'star', 'yard']","[2982, 243, 339, 480, 400, 393, 7308, 254, 333, 2517, 259, 450, 213, 332, 485, 421]","['aircraft', 'mail', 'plane', 'fighter', 'saucer', 'helicopter', 'ash', 'bomber', 'jet', 'route']"
1910,follow-dobj,"['course', 'line', 'rule', 'lead', 'christ', 'step', 'track', 'movement', 'road', 'suit', 'route', 'master', 'man', 'guide', 'system', 'train']","[44427, 21189, 13934, 13390, 13033, 12660, 9193, 8080, 7223, 6421, 4750, 4322, 3957, 3719, 3293, 3285]","['pulse', 'truck', 'gourd', 'scientist', 'framework', 'shoreline', 'header', 'objective', 'target', 'surgery']"
1910,follow-pobj_prep.by,"['crowd', 'train', 'dog', 'man', 'officer', 'companion', 'rise', 'woman', 'prayer', 'soldier', 'action', 'fall', 'boy', 'movement', 'people', 'wife']","[4953, 4413, 2497, 2468, 2302, 2141, 1983, 1959, 1791, 1674, 1604, 1563, 1555, 1494, 1445, 1417]","['key', 'block', 'truck', 'surgery', 'peak', 'shift', 'plateau', 'model', 'amplifier', 'filter']"
1910,force-dobj,"['door', 'hand', 'water', 'line', 'gate', 'enemy', 'blood', 'man', 'king', 'lock', 'barrier', 'action', 'bridge', 'horse', 'piston', 'body']","[4288, 3027, 2096, 2092, 1816, 1537, 1131, 923, 781, 668, 636, 576, 556, 545, 502, 469]","['contact', 'control', 'student', 'user', 'establishment', 'decline', 'shift', 'model', 'split', 'turnover']"
1910,forget-dobj,"['friend', 'world', 'face', 'man', 'place', 'people', 'home', 'mother', 'rule', 'life', 'child', 'point', 'story', 'father', 'date', 'wife']","[2954, 1213, 1036, 965, 901, 707, 615, 607, 601, 599, 540, 523, 521, 481, 472, 471]","['camera', 'background', 'wallet', 'founder', 'mess', 'objective', 'school', 'box', 'material', 'coffee']"
1910,form-dobj,"['line', 'subject', 'salt', 'habit', 'body', 'wall', 'side', 'layer', 'class', 'system', 'circle', 'water', 'nucleus', 'ministry', 'link', 'base']","[29239, 24897, 23272, 19933, 19609, 16051, 15968, 14686, 13454, 13303, 13077, 11960, 11634, 11513, 10785, 10446]","['aerosol', 'container', 'portfolio', 'module', 'architecture', 'capacitor', 'linkage', 'interface', 'duplex', 'subsidiary']"
1910,form-pobj_prep.by,"['action', 'junction', 'line', 'lens', 'intersection', 'wall', 'water', 'plane', 'mirror', 'side', 'ray', 'bone', 'rock', 'cell', 'hand', 'surface']","[7393, 6227, 5860, 2772, 2489, 2327, 2254, 1613, 1597, 1451, 1398, 1374, 1339, 1311, 1183, 1171]","['worker', 'patient', 'sequence', 'linkage', 'mechanism', 'node', 'employee', 'helix', 'complex', 'array']"
